order_id,payment_sequential,payment_type,payment_installments,payment_value
6fa0a93cdb26addb94babd05cb172c69,1,credit_card,10,320.53
6fa12c96b3e4f807bef7f5fa4c6a1b58,1,credit_card,2,27.77
6fae9a0c40ff98d96a5ce24aed7ad0c7,1,credit_card,7,75.08
6fb0ec015d5b4e5f4031a61d1a6e1f64,1,credit_card,1,234.46
6fbee8112bd7aa6e40520d182952bee3,1,credit_card,3,76.88
6fc3f47545243b7a6829e48871d2f8f9,1,credit_card,1,102.59
6fc799ceafdfdc895614fcc1b545f98e,1,voucher,1,49.85
6fc7f9a5ce44ab38483dcf761802cb7e,1,boleto,1,30.09
6fcafc7a7cd30fd93d2e40a26a81d5d5,1,boleto,1,54.17
6fd3076696fcac28e9d04a378fd4b5d7,1,boleto,1,57.68
6fd3f9bf79e48b384ee918cb691483ec,1,boleto,1,131.61
6fe5843a99f74c2eb252cdeb09aafd06,1,credit_card,4,58.99
6fea59a483e4a37701ffd5d5b8795ba7,1,credit_card,4,124.42
6feadaaee762109cbc3bfaf93254fab9,1,boleto,1,37.77
6feae1bd5cdc1727594445028310015f,1,credit_card,2,53.51
6feeca05362a431b585a63a6043e7c1c,1,voucher,1,122.27
6ff09113fd48861d786d40583b7f2aa3,1,credit_card,9,689.87
6ff5660ec1019c0a3c3f90871174467b,1,credit_card,1,72.05
6ff942529bd6226f816210fb1fa6c0c8,1,credit_card,1,75.69
7004296aa0256632eaddc171edaf727f,1,boleto,1,19.62
7005da65f15cb4565505a05bbc8dee3e,1,credit_card,10,110.0
700629e7c6ce5bf5a7a467f595d46b16,1,credit_card,1,132.1
700aa498c8151678850324adc6729e07,1,boleto,1,42.69
7011940c8a7bd25b77832ee761371882,1,credit_card,4,114.83
7013bcfc1c97fe719a7b5e05e61c12db,1,boleto,1,65.52
7018a2cb4802de2f9ed4b09b6a98e6fd,1,credit_card,10,639.98
7019458b7daa836337aa0601b272dffa,1,boleto,1,65.48
7019f5477dbad7fdefd5d328efb829d6,1,credit_card,2,218.55
70263b76209f24d8b55c928b82f19afa,1,credit_card,1,75.07
7030a04693edbcaef31266ac0c58f5e5,1,credit_card,1,92.57
7034679df131fe7f52587694f54483f7,1,credit_card,1,63.8
703d387c15220ae49735c98c882b8fc4,1,credit_card,10,195.18
704374e26cb18a00afd45c327fe8d3ce,1,boleto,1,43.1
705a85a85b9ef0cdf9d7bbd1ade4adde,1,credit_card,1,91.78
705de20d99bad1d33f30357181b9e9ad,1,credit_card,4,81.28
7060f73d08967fd1df06148b7cfb2ffe,1,voucher,1,81.89
706296e2ab240216ffef853d1095d04f,1,credit_card,8,1237.81
7062eab93cccc51550b18e1787e7b8b1,1,credit_card,4,161.39
70644768ae200b063d8fc6d47cc85ce4,1,voucher,1,30.0
70644768ae200b063d8fc6d47cc85ce4,2,voucher,1,22.0
706a381b79e44be10223ef1a12a71d8f,1,credit_card,3,249.39
707029282a0541fda1572e968b5d35b2,1,credit_card,3,96.31
707366aec5103380c9d2bc6e503d4f66,1,credit_card,1,31.75
7073808620bfe344668e896056584155,1,boleto,1,57.69
70786de34f40ec53c3e3d31460dfb880,1,credit_card,10,106.07
707b5fed9a986693aeb075d87589c4f8,1,credit_card,6,167.29
707b67c6036569d9eba912e2c8609ee4,1,credit_card,8,103.02
707c32742d844a6836e25e461d6b0e01,1,boleto,1,120.6
707c5f99c91cb848fec1431b02073446,1,credit_card,1,238.07
707f34ee0f8e9986054ee1c01868dc9e,1,credit_card,1,137.57
7081dc8aacd1f126eacaf66497364578,1,boleto,1,38.86
70848392a2b1c4ea647d7206bf1b5b47,1,boleto,1,123.39
708cb5e8cac7d35e5acd85d630125653,1,boleto,1,328.67
709048ea34ffaec8f1c3ed2799296ba5,1,credit_card,3,133.05
7093b7177380b099eb92c2ab46c6f10e,1,credit_card,3,157.28
709926b31b6288e322d926e2b93459b6,1,credit_card,1,93.68
709d84dbb63f2afaaf2a48f69b56caa2,1,boleto,1,40.01
709e43f97cb2a47fa749503419163710,1,credit_card,6,433.59
709e7bb6791d4380ca6db3451e9e6a68,1,boleto,1,153.9
709efe7f1c274357d00b90efa060027c,1,credit_card,1,59.0
70b75df86796df4d056233068a1712c2,1,boleto,1,95.3
70b9629a764d2247cf5995014b7204d2,1,credit_card,10,298.85
70b9629a764d2247cf5995014b7204d2,2,voucher,1,100.0
70bc63a4b15c36daba5d68676c6eb65d,1,boleto,1,126.01
70be4f36c3ba5f5c95734da20d4c34a7,1,credit_card,2,230.04
70c77e51e0f179d75a64a614135afb6a,1,boleto,1,263.47
70d0dedf8c23e2cedca5915427acd101,1,credit_card,6,185.26
70dc122cb381c36bb405197904788449,1,credit_card,4,120.36
70e107ed69e098ab3f97556b2b56b47c,1,boleto,1,64.18
70e51d3f5d7998b5e5dc66bf35d31425,1,credit_card,6,78.44
70e6329357c33a4f1c54d27e53a38231,1,boleto,1,64.4
70ed97390f0c32ee36ebfb8a421ee1d5,1,credit_card,1,34.09
70f2c5825ad1afe906cc0c4036a3593f,1,credit_card,1,44.09
70f427024dbea24f9d879d8fd7d19df3,1,credit_card,2,28.62
71049671af38d8dacc4b8bc9e488a4af,1,credit_card,5,251.69
7109277b7a33daf4d8ecd24795675ac3,1,credit_card,2,85.16
71094b187eea9583286a74a815c5b9ff,1,credit_card,6,249.56
710a8cc8056322269a0a3b07d27bd84e,1,credit_card,7,73.34
710b77f06bbd6da0be12265c7d1d5911,1,credit_card,1,82.7
710d9b541d2ae52ef56ef33f5e1b795c,1,credit_card,8,308.27
710e2c5ff9a94d1abd06aee65f2ab524,1,credit_card,1,187.34
710f0ad82f53b85ba2348698d18c89db,1,credit_card,2,127.92
711231d01dea504ad47e0d6b7a229592,1,boleto,1,132.03
71148ac51efd65a856dbae23d6c5d0ea,1,credit_card,3,63.27
71154ee4c79f3dd93a78abaa38b08e4f,1,credit_card,1,50.34
711a14d38a221a3d744f33b8b8e78981,1,credit_card,4,41.09
711dc5c7f9864e658ee30f5122e40533,1,credit_card,1,86.15
711f88786eb588f0a5925cbc8282f3e8,1,credit_card,1,174.04
7122630ed5f706d6cc7faddb780673d9,1,credit_card,10,326.46
712ddc2da1bdd2e1b5f6baf0171860c2,1,credit_card,6,156.28
713036f22edb8c69c825dc2d0786056a,1,boleto,1,312.61
7133406d1bd96132730da545d3bec6f9,1,boleto,1,338.6
713646be0226c051688714f343a1cda5,1,credit_card,3,113.41
713646be0226c051688714f343a1cda5,2,voucher,1,37.77
713824809fec35c7cd7125d6a6bd347c,1,boleto,1,36.78
7139a3b215ea730e2db624cc99820578,1,boleto,1,75.65
71400888e53ed1698734799716d213f8,1,credit_card,2,126.52
714116faf20798923fc240671c0032a9,1,credit_card,2,159.12
7142b298b22a79a285d2ce792dc533a2,1,credit_card,8,621.21
7144fcbeada7426f9bb134795620511c,1,boleto,1,58.62
7146225dc080fb528c5c9571a11feca5,1,credit_card,4,128.36
714e2644ab665027234ed7a6b3e82274,1,credit_card,6,66.74
714e87e589c74ad0e8ddb6b9c9706abf,1,debit_card,1,97.52
714fbed2a4271e76143dfa95f89ae9b1,1,credit_card,2,310.81
715645f32042763c55a177d5460e0c38,1,credit_card,1,49.51
7156f3e0b94405abcbad1a8c94557338,1,credit_card,2,28.46
7157fd8b253bcba337ae46c9f0e10476,1,credit_card,5,167.13
715d8ed9c706aef12151e802c2bc8962,1,credit_card,1,33.09
71603031182fa8f497b5bae069bb9361,1,credit_card,2,63.5
716ae039823c5b809fbf98d24626922a,1,credit_card,3,84.2
71717b68820ab37f844d6799422804d7,1,boleto,1,161.46
717f4581cd1688ffb536d815e2636d10,1,credit_card,4,133.75
718260f4f9c54fa6e56cfc5d2389e563,1,credit_card,4,136.1
71853944ebfe6bd5f5de0302cba14354,1,voucher,1,23.8
71853944ebfe6bd5f5de0302cba14354,2,voucher,1,29.18
71853944ebfe6bd5f5de0302cba14354,3,voucher,1,16.13
71853944ebfe6bd5f5de0302cba14354,4,voucher,1,46.35
718780b93362dd897e0d9f9982c87736,1,credit_card,2,82.28
71932b1adae11f63e4a454bb85d4235a,1,credit_card,1,65.89
719cb31645fb8251f1eeecfe977c16c5,1,credit_card,1,301.81
71a911a3509a408b60846ed2e5f91e70,1,credit_card,4,185.83
71a9bc15cae2d58e86e4be7ae0ddc592,1,credit_card,6,134.01
71ad99b8dbf07cd53f96b3dd7cd0ebbd,1,credit_card,8,148.06
71affa9afa826434e902e5b89e32271d,1,boleto,1,197.31
71b27805083cffce474f1bd4263a3b02,1,credit_card,3,190.48
71b3bbe3087a538b8019ec4e1b8abf56,1,credit_card,1,140.44
71bb4b0d814139920f939608c9d37685,1,boleto,1,130.16
71bd50400074bcb6afdacdccb82a5478,1,credit_card,3,170.78
71bdcc58db48fbd3f6aa39889aab2e8c,1,credit_card,6,119.84
71c4b7b8844a031b7db8ca41c41d4aae,1,boleto,1,49.59
71ca3bab201007339dfb592df2d185d4,1,credit_card,4,287.64
71ccac4998b863217b4480c50294b465,1,boleto,1,52.49
71d01b8be202039f218a6f2eb61e16ee,1,credit_card,10,183.91
71e3b03f3cb75e6fd2e5a75e7291df4b,1,credit_card,3,83.72
71e46015f37d1839f5feacddea47add2,1,credit_card,3,73.61
71e6174ecee5b2562945b98c5fa17cd4,1,credit_card,2,61.46
71ea8340051d1eb026b7f104899eafe9,1,boleto,1,223.5
71ebd46bcd6c3ff32ce6da77c9a6702a,1,boleto,1,83.41
71f2cb6a79279eae67ab5e770b2c2053,1,credit_card,10,116.96
71f3711def0641f613b693af7bf61083,1,boleto,1,82.12
71f47871e9cf560d325f00a5628c4a94,1,boleto,1,75.11
71f500b84266602e89447c7eab602ddd,1,credit_card,2,58.55
72012d986d81cc09a1e838c7a1f829e7,1,credit_card,2,49.0
7204d5345f7a3370e7db75d7226d53f3,1,boleto,1,63.15
7208fb539f856e3b18b9642be7249e83,1,boleto,1,43.68
7210d7fc318b9dc764bf75da0bd6c74c,1,credit_card,1,20.03
7211c756d86050df0a304e211994b12d,1,boleto,1,36.68
721384cf1e817313c1e0403bb08235ec,1,credit_card,4,185.26
72169ffd15efc268ce012f931a368c4e,1,credit_card,1,37.61
721c8ce6d70e0d7c73d0d0ec262b09bd,1,boleto,1,359.97
721d20e34ddeec4f5e9f11d198e60de9,1,credit_card,4,206.87
72220792349288e30e62a9c37fe8af6b,1,credit_card,4,396.32
72221bc9de65dc6a45b9156909d2b6c9,1,boleto,1,50.0
7228268a5d9355b2f1a608f22c5bdd8a,1,boleto,1,77.84
722d169b73fb0bc2bb0e38ff703e9621,1,credit_card,1,41.84
72339ccf6d3549d60d8ab01adb5e6458,1,credit_card,2,83.5
723eb8a15a9c1cd6038c3af64f0b0fad,1,credit_card,8,405.43
72467f16c5938bd5447af741ba86fdd2,1,credit_card,3,312.42
7246a71d326111872bfdfd34f495dc4f,1,credit_card,5,117.53
724851759f03251eb3a9e209916f07db,1,credit_card,4,131.34
724d428017f2d1e905e1e695296e90f5,1,credit_card,2,26.77
7254b66719addb416bd46b5f01fbfa67,1,credit_card,9,98.23
725c1fa3c54ba6790dd13c3bc9af21a5,1,credit_card,3,96.22
725d9a21b91d5ee08aaa56ef88058147,1,boleto,1,107.03
726714fe5c6124b8501feb36c5b89896,1,voucher,1,33.02
726714fe5c6124b8501feb36c5b89896,2,voucher,1,12.78
7267e79548a97a01f870d9554ecbf645,1,credit_card,4,372.86
7269a891ee583a35232c78643d422342,1,credit_card,2,204.65
727732b8eb487f1ff4dbd15c610f994e,1,credit_card,2,277.48
727ac18a317c34424af7a9963df73d79,1,credit_card,2,258.0
727d1e48f072a26b71d59a5238160e63,1,credit_card,2,127.62
727d6f1c0f045a1a301ea6484e83697c,1,boleto,1,56.78
727e04adb6e6b609138af7ad254da0ad,1,credit_card,1,72.96
727f1697a6e0fd3018c8ad97fb33be71,1,credit_card,2,45.62
727ff4968b521aca37f5ac012eb0c9ad,1,credit_card,5,55.62
7280e73216120ebb4358a41b3d947e5e,1,credit_card,6,96.05
72824c152aa4963ec6ea310bad44c907,1,voucher,1,43.09
72b014780c2effe0419b8bb4b534d612,1,credit_card,3,132.95
72ba71ffcbc76a06e416c07d00d047f0,1,credit_card,1,73.5
72bbfb1326267dae6346125615032442,1,credit_card,2,168.66
72c2d35f7d08e990d781560fdbbfa563,1,credit_card,5,581.3
72c950267eb891d586116bbd2d6db44b,1,credit_card,4,41.84
72da19d53265a57c6e81454bb0c7add3,1,credit_card,3,174.59
72da473ce9c065b6b7120da52ad4ac02,1,credit_card,3,147.45
72e260ebb1a3c209dfd76c76f1d4f65c,1,boleto,1,121.6
72e28e81cb034c772982da429eca530c,1,credit_card,5,371.32
72e44b7d63b447ef53a8a281314c6a9d,1,credit_card,2,101.87
72ef7195413663ba7dbe40abbdf02617,1,credit_card,2,69.7
72effeb8a2be92644dddb7dbf5df144a,1,credit_card,2,222.21
72f13434d0258f5c25927d2b4d5b2c1e,1,credit_card,10,216.26
72f27ffd65f4fba572c0fb647e850238,1,credit_card,2,37.0
72fac1240f2dbf9cb8947475f525d588,1,credit_card,6,62.28
72ff614713f98ab97ec35e4172bf2f91,1,credit_card,10,228.79
730dca8eb849beb16fce32d000b8e7df,1,credit_card,3,62.48
73129fc6dbffdbd797a012f50ebffde1,1,credit_card,1,64.1
7313f0f1840908195fcec79cd76b81d0,1,credit_card,4,130.84
7319bf0ded2ef22e7388002ce157a95a,1,credit_card,5,121.09
731adfc56466bffeb31938efd036b0c6,1,credit_card,10,229.34
731d09efba8a2040506f3097b149c979,1,credit_card,3,125.87
73211682c98aac44eb45ceae86828386,1,credit_card,10,438.53
732cc391e9ed0eb247bc25c02a19af0e,1,credit_card,8,394.96
732d14176b86ff078b82fa071d56f74c,1,credit_card,1,53.79
733382d1468823c8be556d7aa233e8da,1,credit_card,4,46.76
733f13d4010ca0422b13297afec0871e,1,boleto,1,99.2
7344a05173d4e1ad58c9a7501132c3d4,1,credit_card,8,87.71
7352751ee1a007ee671e79e6b50dd809,1,credit_card,2,66.63
7354aed5e2d142803a8121059f1e9324,1,credit_card,4,68.16
73641b2238d71494b912033b7fddf8c2,1,voucher,1,105.28
736813b41544d3ca0ed5d508802f4ca1,1,credit_card,1,77.57
736bc8f7f380882879634ac0922e49e1,1,credit_card,7,107.85
737ec1b843e5c26b0f026c0254d3ad67,1,credit_card,4,520.75
737fb9e22c4e0cf05ae8e8d8f6992b71,1,credit_card,5,210.6
738a743a02fd55d22839341f0d696e4b,1,credit_card,6,101.48
738ab6c7be5e44aff6c34378317215b2,1,boleto,1,57.34
7396bd5e3f3fc177970bbd41a676636f,1,boleto,1,106.78
739a725c63ee6fe22172060698bcb934,1,credit_card,10,145.56
739b9020863344c26e8215b55208591e,1,credit_card,2,158.52
739bb3840069271e1c2a54f5b485b695,1,credit_card,3,87.62
739bb836f89badf6feddbbb049eef241,1,credit_card,5,158.25
739d6562c43ddba4b4c1036113206abd,1,credit_card,18,321.2
739d6562c43ddba4b4c1036113206abd,2,voucher,1,100.0
739e2bbb1a8b8d9d27c37a0b9d16d0a2,1,credit_card,5,119.84
73a1b2c642b36dc0c5930e4b654ce46f,1,boleto,1,111.42
73a366d399bf1947b6d62c2a4e648f27,1,credit_card,1,84.65
73aeafc86203bc90e52a74f73217947b,1,credit_card,2,245.0
73afa0a1713acd1377a6473373016351,1,voucher,1,70.74
73b89ce5c0496124b1f1a2850a0bcfae,1,credit_card,3,175.28
73bd0bcebfe29c19c0c2422a811597af,1,credit_card,1,33.09
73c8476a5145125bb535e946a6192bb1,1,credit_card,1,59.58
73cafc0c127f9cee457b39b5c0e3fc16,1,voucher,1,94.71
73ce66a5f57c87bb706302f36d5db278,1,credit_card,2,90.73
73cfd52c2ab878481307dcd97df6155c,1,credit_card,1,6.51
73cfd52c2ab878481307dcd97df6155c,2,voucher,1,18.46
73d34a2bf529090b8e28797f2169823c,1,credit_card,5,231.27
73d5596cd40ea2ece8accb9b4e5fc938,1,boleto,1,54.62
73d8fbbc006da6a68bb49f8cebc05a50,1,boleto,1,40.0
73de1db8eb6e493c5a6ed60c856a2076,1,credit_card,10,405.45
73dfec91f44d4356d6abcf6cbbbcfe90,1,credit_card,10,722.05
73e025915b8bd2c8856d0d3f85545506,1,credit_card,2,77.66
73e1aa6df2a82994c73c52e4f46f1043,1,credit_card,2,225.51
73e934755292def8b6519b03f2230723,1,credit_card,2,49.06
73eb2dbe87f00c86931e3ef008935806,1,credit_card,10,304.52
73eb70779d3a8a4647f8ccf9c43d2623,1,credit_card,1,257.77
73eba298beda4ec4a20b9f2cf082a422,1,credit_card,10,194.08
73ed85f5462f78670fcd66c2ccd79f06,1,credit_card,8,163.72
74040cd9562ffaf774035a7eeb2c6327,1,credit_card,1,260.92
740878f3c8a802a2617e3879ea2d4f86,1,credit_card,5,120.93
740ae797f7cf4c60ba34060981cf6491,1,credit_card,6,67.1
741fd1b80f015f170a7f458cf86769b8,1,credit_card,1,106.38
742a36775534b588ed2a62ba4c2d9cd7,1,boleto,1,54.94
742ba39f629d08705cf64769ff41dd3e,1,credit_card,4,626.76
742d23b61a40b16eec4c1c5998da1c39,1,credit_card,2,98.62
742e73f061eac95007f20afdd72d515b,1,boleto,1,100.84
74307d89ea137d75c1300106f5aec9a9,1,credit_card,10,555.18
743358c2870aaee3175044cd2552410e,1,credit_card,2,193.39
7436f90385ad44df26975c86ee59e085,1,credit_card,2,29.77
74392b22a4cf55ce851b04ca127f6ca6,1,credit_card,2,21.1
74397ad79115795a8c06af7e7d1fb2f0,1,credit_card,2,115.0
744c590b667776f5108a23623d7e5b91,1,credit_card,1,38.75
745153dbea0349a835594747a878f5d8,1,credit_card,1,162.45
745377d5b3a162c57200f0b24796bafe,1,credit_card,1,77.57
7459e9507588bf704829087454fd707b,1,credit_card,2,218.95
745d2763c76bb75f1267554899ed96da,1,credit_card,4,108.9
745ec59acda70b8a8aa10a28f36b50f2,1,credit_card,3,70.03
745f8e8e54805aa546f8083a70649d82,1,boleto,1,178.81
746347ecc5cc9cb88a346545608fb635,1,credit_card,1,49.76
7463f829999f41a9eea1e98f4e52b48d,1,boleto,1,84.69
746abc8ae9eb8c8f21a6c916527ff5ba,1,boleto,1,67.99
746e40ac3c01101618e8a7d582b1029a,1,credit_card,1,47.53
747472f67c6d285c60bd732fc28beaf9,1,credit_card,6,435.6
74748a8ba7d523ab46fe3354996609f6,1,boleto,1,257.02
747c10818501d15381c0718ba37eb2da,1,boleto,1,149.49
747cce3ab1f2a36846e013700b93f0ba,1,credit_card,6,280.63
7485a37669f5475e8f6d0eddd64c71e1,1,credit_card,1,290.37
7488261a98cd6d7cf4407a8d6ed81095,1,credit_card,1,5.53
7488261a98cd6d7cf4407a8d6ed81095,2,voucher,1,30.47
7489466aa2aad065d81a6b70e516a562,1,credit_card,1,40.23
7489466aa2aad065d81a6b70e516a562,2,voucher,1,50.0
748959bbfc92b5990235c6b93d114475,1,credit_card,1,15.0
748959bbfc92b5990235c6b93d114475,2,voucher,1,20.0
748ba0fbe79f60119170501f3cba8b00,1,credit_card,1,367.2
748cd327f8dd41d29e7f94c334beb869,1,boleto,1,151.91
748f5318aa38169f5901337bfec3afea,1,credit_card,2,23.46
749b689efad761f8c94941fa3adfb702,1,credit_card,1,50.86
749eb4902527dc1a8e81681cd9c1b016,1,credit_card,1,46.01
74a93edfa68b687b0e3697b4e20e4b80,1,credit_card,7,71.79
74b688473b5a7667bdef6423f7508177,1,boleto,1,101.14
74b7f4373a78df8c16862d9d0875c5b4,1,credit_card,1,18.15
74b7f4373a78df8c16862d9d0875c5b4,2,voucher,1,15.6
74bb37ec1177c69720bff87b248233cc,1,boleto,1,623.68
74bc5cd043ebb6cf75b835d27249782f,1,credit_card,1,84.81
74bd06b5f9e79f8761e2b924e65cdfde,1,voucher,1,20.0
74bd06b5f9e79f8761e2b924e65cdfde,2,voucher,1,20.0
74bd06b5f9e79f8761e2b924e65cdfde,3,voucher,1,5.98
74bd06b5f9e79f8761e2b924e65cdfde,4,voucher,1,50.0
74bd06b5f9e79f8761e2b924e65cdfde,5,voucher,1,20.0
74bd06b5f9e79f8761e2b924e65cdfde,6,voucher,1,14.02
74be6f225276a31288092c4fe6664b42,1,credit_card,6,129.01
74c1ccaaf1d9e3db6f82ed04fc985989,1,credit_card,6,255.16
74c42ab72711185c3dc65e4aec7b409c,1,credit_card,1,80.15
74c8fc29ba64bb72272c8025c00bb85e,1,credit_card,10,212.95
74ce4e856952d6ed0fe4f328def2b809,1,credit_card,9,226.86
74cf1b092d51c72a195a392662615069,1,credit_card,1,32.38
74da3383cde17137b2241e3b7e40c78b,1,credit_card,1,63.6
74f5ef24910641ee05e708ad84525bb7,1,credit_card,3,116.94
74f6a72d401864d8a0d5b73e2533a3bb,1,credit_card,3,74.64
74f9ee0e66467cc93728042775469e4e,1,credit_card,2,39.78
750465ac3478d2b4483153fcd61b9c13,1,credit_card,8,1692.59
750a504dabdd1c0910ec98db80d14ea2,1,credit_card,1,36.1
750d41eea698eb46b84a70de18de2a5f,1,credit_card,4,86.1
75107c0791f328a77ef65ab69646594e,1,credit_card,1,137.99
751161aadc4b3f4e09ace1f4ea2c146a,1,credit_card,4,247.64
751e2321971174010eb1fc0e8a99f78f,1,credit_card,8,88.74
751faf67487905eeaf337644003ff82c,1,credit_card,3,49.85
7520a4f97d875cef28e46e627eaaf336,1,credit_card,3,152.4
7523aef197faf2b745e49e46ae4464ca,1,credit_card,1,79.1
752855fec9c8baf507e885780d74c273,1,credit_card,3,82.6
75306e9e0b8f64c5bd70c0d24f87a759,1,credit_card,1,133.05
753409eb1dc2fceb6dbb2a350a35ffc8,1,credit_card,5,50.94
753409eb1dc2fceb6dbb2a350a35ffc8,2,voucher,1,4.75
753aaaa715f963740a358c291bc79727,1,credit_card,1,144.07
753c38d9df042e956e8309e532241087,1,boleto,1,37.62
753ea01a5062671540a89514bd6b554a,1,boleto,1,142.53
7540402478bad6d66e321312afecfe12,1,voucher,1,49.8
75450feecb51c39e54f4bd4c74b867e5,1,boleto,1,46.78
754ab3185845cb3b017c81b9c06165aa,1,voucher,1,36.78
754e0ef304d14ac589b026c5442c12bd,1,credit_card,6,398.33
755062e6c08cf5b87a6eb6a094eca92b,1,credit_card,1,82.67
7559c7831fdca6cc63431fcd9c1fc3e8,1,boleto,1,168.28
755a429b14b766d9804739faa9ff4783,1,boleto,1,227.61
755eebcb667b0fc5148bdcee47fe9f28,1,boleto,1,71.82
75626319165f5a98618d8916fd5c6df8,1,credit_card,7,71.14
75681e645ebf121d79cde28849994e7c,1,credit_card,1,37.84
756a548a4e48d6c87648cfc577b08a86,1,credit_card,3,115.45
75707562c6865f8fd2172eff80a71210,1,credit_card,8,99.73
75729cd39e546ea4083ab7f3859bb745,1,credit_card,9,149.98
7575d831a96234bf02a093daaf34e375,1,boleto,1,42.0
75769af508ae5e105845b3b4813fa07a,1,credit_card,1,61.8
7577e6378383be8d29e8e0cc18a880cb,1,credit_card,3,73.34
757c7e312cf79371dc63f370336ed41c,1,credit_card,2,57.09
7580acfb8ff8ddb8e8db732d87a5e5cb,1,credit_card,3,64.42
7581e8b8156b3dee7b8898cd0120ad19,1,credit_card,4,211.57
7585d4e21b02da91dd6b9dae232f96f8,1,credit_card,1,80.11
7587c428b98d8c3ce7111bae4ca910e6,1,boleto,1,54.0
7588fbb6c9001d45b0f2bafb4be7ef56,1,credit_card,10,154.92
7588fbb6c9001d45b0f2bafb4be7ef56,2,credit_card,10,109.7
758bed4c2450a7378b75ad480da89662,1,credit_card,8,732.85
758d60d6a43952b7dd1e130edd26a18d,1,credit_card,2,107.65
758d844e553488d2af66539369ed624a,1,credit_card,9,1021.07
7593a646a84237ec96579dad6d6d91bb,1,credit_card,4,165.8
7597acfdc4c37d290f854bba148c0e4f,1,credit_card,8,818.35
759fc8b3cef1012f6d8c6fc9db642fbe,1,credit_card,6,91.41
75a603587f83062993751067174b8cbe,1,boleto,1,238.68
75a935207305c1dd6146a8012323cad9,1,credit_card,3,98.34
75a9ffb4a9abf77fae3bf11aff5fedc8,1,credit_card,2,108.31
75b01078ad5e499d81b6b0f33cfbbf66,1,credit_card,1,219.39
75b2d5bcaa2ff25faa70a904109d772a,1,credit_card,1,62.0
75c2711e9fabc4fc0531917afc748451,1,boleto,1,209.3
75c65b37911c3543a4efd45a45ee4a92,1,credit_card,3,130.17
75d15ff9864a6a791fd0830a813aa491,1,credit_card,2,67.02
75d356a1c924fad59ba5ed142004e9de,1,credit_card,2,111.89
75d4b0b71e66d09b6070bd54c61e20fd,1,credit_card,1,29.24
75d592e235731df502636b3cc6c7d1f4,1,boleto,1,266.49
75d5b284c205c5d351b7cf618d31f5f6,1,credit_card,4,117.85
75de6a99721eba5ffbb4c4bd2fa0ee07,1,credit_card,1,117.82
75e6b640cd630f2a1b0250fadc68da12,1,credit_card,1,61.33
75e6b640cd630f2a1b0250fadc68da12,2,voucher,1,293.54
75e8ba833b15ee5846461b03ca462ccd,1,credit_card,1,49.0
75f041ff00fa67ba7b8b9521ea8d3a2f,1,credit_card,1,29.95
75f1f96566e2fbecc5fe22dd4f16f8e8,1,credit_card,2,142.21
76031077492a53bea99bb3eb41516b94,1,boleto,1,113.62
760aa40d309654d447f272293804ff2d,1,credit_card,8,157.38
760df3891e22cf70c392a223b1c7e929,1,credit_card,6,107.78
76103be5bcccf8ca4360b4ae36af30e8,1,boleto,1,102.39
762264d81c3f54fa5e5a4e02b84eb85c,1,credit_card,3,229.63
7622da48f027d5659a0d7b0a43597354,1,credit_card,1,16.97
76263f760191f470b92de7f5ff14053a,1,credit_card,8,405.35
76279ee78a4924f44a3a83ef23b169b8,1,credit_card,4,207.58
762accd1f919295f51f3b39e314cee12,1,credit_card,7,154.73
762d133d5121c48c9e5c85be852eb0a6,1,credit_card,2,23.68
762e4a2e910d175a0fdabd749ae55d5a,1,credit_card,5,52.23
762f77c76e347a456797effdee512496,1,credit_card,1,85.14
7630cf9ad47735d82f65e6e87beefb73,1,credit_card,3,119.38
763535b0c06295b76a722375e74ff694,1,credit_card,1,48.17
763535b0c06295b76a722375e74ff694,2,voucher,1,15.92
7644d739e2f3576f4badf052556d99a2,1,boleto,1,97.78
7652fbc918bcb58171f18ea78031a986,1,credit_card,3,110.72
765442de6466c0bb079c22b8b20e0eab,1,credit_card,2,367.65
76662f6f2a490cb74e7b97984991501f,1,boleto,1,21.43
7668781d150cf9f360eaf458e2f8345a,1,credit_card,7,71.82
766c99ec475fbe5700815bd8d452d107,1,credit_card,3,147.26
76733b53268aeb701189fb974dde101f,1,credit_card,2,113.44
7674a39ac1ba0b1ca68a18cfbd151b1b,1,credit_card,1,84.28
76789ef5992bcd2fa17a0dded26d7deb,1,credit_card,1,37.53
767b76997bafc4391a3018711fd833a9,1,credit_card,4,225.71
767f00750341a13761a30bb3d0447229,1,credit_card,2,35.69
767f188a65e841e610f8a69e129fbdea,1,credit_card,1,55.0
767fda6e19393700c009ed3c4cb55980,1,credit_card,2,32.78
76863cb4cf1a8ca82f55c78c02cb47a1,1,boleto,1,46.0
768a46b77a2e365b60de87041473343c,1,boleto,1,63.14
768fa69faa8e49e877dd1612013472f6,1,boleto,1,262.84
769cad60df1d40dccfd5ec163be24654,1,credit_card,4,324.32
76a08caeac523a0cc04a06f35b8e9c5c,1,boleto,1,66.6
76a2657666ce6a681245c40f6e019f02,1,credit_card,2,111.89
76aa52a8bd8995742d4da905ed1db5ac,1,boleto,1,79.56
76b1653b8b73dfc5eee0a0cb25c88801,1,credit_card,1,66.1
76b5cf2989344419461ec7b13b23fd3b,1,credit_card,2,304.81
76b8258d41352cf46d8f0a57404d9c03,1,credit_card,3,187.59
76b95d1df7db4efef64048b3f7653dc8,1,boleto,1,263.78
