product_id,product_category_name,product_category_name_english,product_weight_g,product_length_cm,product_height_cm,product_width_cm
8b3340da906941fd51ccdbf7b0e77d07,automotivo,auto,100.0,24.0,2.0,17.0
8b3a9476f74f5297f7ff0ec6d95fe1ea,moveis_decoracao,furniture_decor,2050.0,49.0,13.0,41.0
8b45810da2ef9860496d56f62435fc40,cama_mesa_banho,bed_bath_table,800.0,16.0,10.0,16.0
8b52ce7d34b48cfa97fc4219b3fa4e39,relogios_presentes,watches_gifts,300.0,19.0,9.0,15.0
8b5632d7a4f86bd2f1331355305427e6,moveis_decoracao,furniture_decor,2850.0,50.0,50.0,16.0
8b67de5ab270587094f963bbed8b3d29,,,4600.0,40.0,40.0,40.0
8b6ed41158b194711f83b8da92757544,esporte_lazer,sports_leisure,1182.0,21.0,16.0,17.0
8b6ede776c9602a1db79d27547ff8253,informatica_acessorios,computers_accessories,400.0,16.0,2.0,20.0
8b703da31bafff192fa02873886b9074,eletrodomesticos,home_appliances,300.0,40.0,25.0,25.0
8b8702416a4fecb685fc70b056cac372,beleza_saude,health_beauty,200.0,18.0,13.0,13.0
8b878f082e217c587ef3ad9431c6c762,market_place,market_place,3600.0,19.0,30.0,26.0
8b8b4d3f77864f6e8f6b35fc23ff63ca,esporte_lazer,sports_leisure,600.0,50.0,12.0,18.0
8b90be4893a4277a9f33c5b2348cf9c6,cama_mesa_banho,bed_bath_table,2000.0,42.0,10.0,36.0
8b9c2788ed2e8153726d114f660bc6c2,informatica_acessorios,computers_accessories,200.0,16.0,4.0,11.0
8ba12b254c2fbb3c2dda9bf44da89d18,cool_stuff,cool_stuff,3000.0,82.0,82.0,13.0
8baa04d18d4b88b620189531e5222f1c,cama_mesa_banho,bed_bath_table,500.0,70.0,8.0,60.0
8bab563be2e3316280e3990af91da7b7,eletronicos,electronics,133.0,18.0,11.0,14.0
8bad0b03a701f851b31594eb2eb758b8,cool_stuff,cool_stuff,300.0,23.0,14.0,28.0
8bc6752b88d4909a129ee0abfd76875b,pet_shop,pet_shop,300.0,16.0,4.0,11.0
8bc9dee0f2da0b7ad43095be7ad8414f,cool_stuff,cool_stuff,9200.0,64.0,35.0,35.0
8bd4145633bb6d4e5ae091577f6b8dce,cama_mesa_banho,bed_bath_table,7975.0,44.0,16.0,53.0
8be128ce3f51211048f4b891e9303381,,,3300.0,28.0,20.0,40.0
8bed4c826276d0ffcb0f5eb40861f9ea,informatica_acessorios,computers_accessories,350.0,20.0,15.0,20.0
8bf16c54c7994478e4df5de5baf54e2f,perfumaria,perfumery,440.0,21.0,13.0,18.0
8bfcd04b543971c83e16de0ab446407d,utilidades_domesticas,housewares,150.0,17.0,19.0,14.0
8bfd18c7b7358231b2a3f9ae98eed105,ferramentas_jardim,garden_tools,850.0,24.0,13.0,18.0
8c0794180bc059d1af097905d7352cfa,livros_tecnicos,books_technical,2000.0,30.0,4.0,23.0
8c0c3a8ad1d1896e7d9d66921a4b66ab,brinquedos,toys,1200.0,17.0,21.0,37.0
8c0fd3e89ebf51f2fcff46abbc4eca05,relogios_presentes,watches_gifts,500.0,38.0,12.0,38.0
8c292ca193d326152e335d77176746f0,beleza_saude,health_beauty,200.0,17.0,11.0,15.0
8c34ab7fffe8c063bc8c6da88aa92185,esporte_lazer,sports_leisure,200.0,105.0,10.0,15.0
8c38d21062ec6ee492c3500d01150b7a,eletronicos,electronics,250.0,18.0,15.0,16.0
8c5876b1c7768217964f353bc7e64393,telefonia,telephony,250.0,18.0,3.0,28.0
8c591ab0ca519558779df02023177f44,ferramentas_jardim,garden_tools,6050.0,20.0,20.0,20.0
8c5de6354d95c9a3cd8243bbab60d301,cama_mesa_banho,bed_bath_table,300.0,16.0,10.0,11.0
8c70c4455a59267e8e2ddf800792d77b,informatica_acessorios,computers_accessories,850.0,34.0,15.0,15.0
8c71c9f045a49434865c087cff7bfe02,moveis_sala,furniture_living_room,4325.0,55.0,17.0,54.0
8c73649206e6aa4cb38d6fc019d5f95e,bebes,baby,300.0,30.0,10.0,15.0
8c7fe240bfde64b6a20eec6fdb986b1b,cama_mesa_banho,bed_bath_table,950.0,30.0,4.0,40.0
8c81af91a9b96d073ccaf0d3402ec5b2,informatica_acessorios,computers_accessories,400.0,17.0,7.0,15.0
8c81b8075a4b824afebae3dc276889eb,bebes,baby,2197.0,37.0,28.0,30.0
8c90d88939a7bce735c315d9d8cd5274,pet_shop,pet_shop,200.0,20.0,7.0,14.0
8c9faf6aabee9b2a30b83f92d786f6de,livros_interesse_geral,books_general_interest,1000.0,24.0,5.0,17.0
8cb6f92f3b07d35afd093ae66a4dc768,utilidades_domesticas,housewares,400.0,16.0,16.0,16.0
8cc8c4d7141c82262576156f95ff3907,brinquedos,toys,750.0,20.0,58.0,21.0
8ccda06566781fb3616d798bfe2fa783,beleza_saude,health_beauty,433.0,17.0,17.0,15.0
8cd1fa74f1b7e9cd6e7c574607081522,relogios_presentes,watches_gifts,300.0,16.0,13.0,13.0
8cd9fd2917c6e1b0f29acae309d564fe,malas_acessorios,luggage_accessories,800.0,47.0,10.0,32.0
8ce0b48cdcc4b753ae4de64497998338,telefonia,telephony,600.0,18.0,6.0,15.0
8ce450d8a20c20e17ba1536a19f60d39,cama_mesa_banho,bed_bath_table,3400.0,20.0,30.0,30.0
8ced2631a18d2e0814557875b3bb907b,cama_mesa_banho,bed_bath_table,450.0,25.0,9.0,19.0
8cee1d824765335c48ccc515c2ecf4b8,cama_mesa_banho,bed_bath_table,900.0,30.0,9.0,20.0
8cf306b87f5f0832d70505004465e39f,fashion_roupa_masculina,fashion_male_clothing,400.0,30.0,40.0,11.0
8d063218dab590d1a369a08e761c16e1,beleza_saude,health_beauty,388.0,19.0,13.0,18.0
8d070077591cb06503a4933e5050bc69,moveis_escritorio,office_furniture,10075.0,53.0,51.0,18.0
8d0bda0e4b386849210b1210ecb1a7fb,beleza_saude,health_beauty,1400.0,42.0,12.0,11.0
8d0d157964a77396b83c879213bc38da,beleza_saude,health_beauty,1200.0,19.0,17.0,15.0
8d139b1550c8cc91a3babc9cfe9fc147,telefonia,telephony,500.0,16.0,6.0,11.0
8d1cfc0463b545928bfb4e589e017bd4,market_place,market_place,175.0,17.0,10.0,19.0
8d23da47a7828cf786103f1c3fbeab43,cama_mesa_banho,bed_bath_table,3300.0,34.0,8.0,38.0
8d2453bdd784cad1b09625bad27e3bd9,relogios_presentes,watches_gifts,600.0,16.0,13.0,13.0
8d29622ad4b816113fa721f21af4f667,beleza_saude,health_beauty,4200.0,30.0,10.0,20.0
8d3367004d60f40855db4a5bbbabfdb6,,,900.0,22.0,4.0,14.0
8d34ccb4a1bc14737b6bc7848346cbec,relogios_presentes,watches_gifts,425.0,18.0,20.0,16.0
8d37ee446981d3790967d0268d6cfc81,cama_mesa_banho,bed_bath_table,1100.0,16.0,10.0,16.0
8d441ed10f519b5a689d263b009ebf85,relogios_presentes,watches_gifts,400.0,40.0,10.0,25.0
8d51190d4e52d32e6abf3d0551501114,telefonia,telephony,200.0,19.0,4.0,11.0
8d5a307bf0bf94eceb4ccc2b0753f14c,moveis_decoracao,furniture_decor,1250.0,22.0,22.0,22.0
8d619bd7604fa12d9153644097c3cf8e,pet_shop,pet_shop,500.0,16.0,25.0,16.0
8d74ab7fa8889c222b25920a6ad9d7bb,relogios_presentes,watches_gifts,300.0,22.0,7.0,14.0
8d7d29e5fb9ff5333009326c87fc04e9,moveis_escritorio,office_furniture,7433.0,57.0,68.0,31.0
8d7fb99738e3e3abeeb1aa30d3c7f69f,fashion_bolsas_e_acessorios,fashion_bags_accessories,500.0,20.0,40.0,40.0
8d8109048bbf6f0369b1522029f92a19,cool_stuff,cool_stuff,250.0,22.0,23.0,16.0
8d8873c048c8f81781d339a726ec38dc,moveis_decoracao,furniture_decor,5150.0,27.0,32.0,27.0
8d98dedc3c19de17f1a090195e85d6b6,brinquedos,toys,300.0,16.0,7.0,20.0
8d99a7ed81f061ceed740d8900be880a,cama_mesa_banho,bed_bath_table,3775.0,35.0,13.0,25.0
8d9d31dc8d8c05062987d883cefa98be,cama_mesa_banho,bed_bath_table,1200.0,37.0,23.0,35.0
8da77162e41d47464f9806727417cf6e,cama_mesa_banho,bed_bath_table,3600.0,50.0,10.0,30.0
8da90b37f0fb171b4877c124f965b1f6,perfumaria,perfumery,377.0,18.0,13.0,15.0
8daced7e1565e80fd1b57d24ff973a61,utilidades_domesticas,housewares,2700.0,35.0,35.0,20.0
8dad29b3b6c42d0b966e5ea7b5498132,consoles_games,consoles_games,1325.0,26.0,8.0,14.0
8db4ee0e7e76083bd7d2d8ba3085b3a2,relogios_presentes,watches_gifts,100.0,20.0,7.0,15.0
8db7c6497625f4f17d770bd01912cbe8,bebes,baby,150.0,20.0,13.0,20.0
8dc8cdb4e5a2d2f2af019bc5a255e907,beleza_saude,health_beauty,650.0,25.0,20.0,25.0
8def905dc2fc7ae5edb3637821a7652d,,,900.0,16.0,16.0,16.0
8df56ba30e76d09f57ca93ee364616a0,cama_mesa_banho,bed_bath_table,1600.0,45.0,15.0,35.0
8dfb03487cbe37c4d46e3e372a7df1b7,cama_mesa_banho,bed_bath_table,18050.0,85.0,23.0,55.0
8dfb264673631eed595f12828b0ff2c6,automotivo,auto,2600.0,37.0,13.0,24.0
8dfb62dd226c4b734e5a51fc114de949,moveis_decoracao,furniture_decor,2000.0,40.0,40.0,11.0
8dfef1eace74e64779b2b82720cf9297,brinquedos,toys,2500.0,20.0,70.0,15.0
8dff5399c7a5552ee041c8bb465e5288,audio,audio,100.0,19.0,4.0,11.0
8e01228e1cb067cf324c968542f2f032,perfumaria,perfumery,395.0,20.0,16.0,17.0
8e1446d14972eb9ba34dd6273315f419,utilidades_domesticas,housewares,300.0,16.0,9.0,11.0
8e20986c0842f8d4d8393ae6a2f05cad,brinquedos,toys,450.0,45.0,15.0,35.0
8e26e1c242d575871d8074986b625bfa,cama_mesa_banho,bed_bath_table,2150.0,16.0,10.0,16.0
8e2e2894b4362d92a3682124ca8124e2,moveis_decoracao,furniture_decor,383.0,24.0,22.0,21.0
8e2e504e3be9cc0ed518daa0e271acf5,bebes,baby,417.0,19.0,13.0,13.0
8e312c483d79e02dbc1d68cce77e26c8,cama_mesa_banho,bed_bath_table,500.0,25.0,5.0,15.0
8e32a514da51f104caa9cfbad8df8432,brinquedos,toys,650.0,21.0,18.0,28.0
8e4359ade56e8a653deb63400dcd994c,brinquedos,toys,500.0,25.0,55.0,25.0
8e49e2b4aaa2a78f82c80d2e488084f6,,,1500.0,35.0,33.0,47.0
8e50f3c86fefb2bdbb35c8eace423a9d,ferramentas_jardim,garden_tools,3600.0,50.0,32.0,37.0
8e630a6101b33d99671d79b67b87052d,casa_conforto,home_confort,10900.0,50.0,30.0,40.0
8e6e09d38503b28b4d2f3f0450bd6fc9,beleza_saude,health_beauty,250.0,16.0,10.0,20.0
8e87b57f5bc7661130ee7803017f3f32,fashion_roupa_masculina,fashion_male_clothing,300.0,16.0,2.0,11.0
8e87f0e6eb7e5a27568309035f4fc854,moveis_decoracao,furniture_decor,1150.0,30.0,30.0,30.0
8ea331107c7373a412b73374be7c6736,perfumaria,perfumery,600.0,16.0,2.0,11.0
8ed094bfe076c568f6bb10feada3f75d,moveis_escritorio,office_furniture,16133.0,63.0,59.0,25.0
8ed5b7ff674f091d1fad96a4bb0d58e8,moveis_quarto,furniture_bedroom,11650.0,65.0,35.0,35.0
8eda2f0e6d437afc08f71ac4b3b380a4,fashion_bolsas_e_acessorios,fashion_bags_accessories,300.0,16.0,9.0,20.0
8ee57a1f636eb2e009706bbdb0818ecc,beleza_saude,health_beauty,700.0,27.0,9.0,18.0
8eed5d27f5b8c6248731efb4782f6141,automotivo,auto,2800.0,16.0,2.0,11.0
8ef13bdd5d6da4bc50df1aaa486bf922,,,25800.0,34.0,84.0,54.0
8ef18e8943b9f07649b045b72df449cb,brinquedos,toys,5200.0,48.0,27.0,18.0
8ef74253fae312e2cd28e867fda5baa9,automotivo,auto,50.0,16.0,4.0,14.0
8efa775719397f78f79c8e5c7b0afbd4,moveis_decoracao,furniture_decor,1000.0,30.0,18.0,18.0
8efcb24ccca088a16dab13882f1c45e0,cool_stuff,cool_stuff,300.0,26.0,5.0,21.0
8f03c5b78e41d6cecdfb6f6bbe4de8da,ferramentas_jardim,garden_tools,5683.0,45.0,30.0,30.0
8f2c823e12d58a9eec1a9191e3c34718,cama_mesa_banho,bed_bath_table,900.0,16.0,10.0,16.0
8f3a1c2358138bedfb98645db449110c,relogios_presentes,watches_gifts,297.0,18.0,11.0,18.0
8f40f0b0018b8f6fd449c4c0713e3118,utilidades_domesticas,housewares,2900.0,53.0,15.0,13.0
8f41c6ba389c91b377bba94e332bf925,cama_mesa_banho,bed_bath_table,1200.0,20.0,12.0,20.0
8f4325bbe83f7ee057479e45ba62a5a4,informatica_acessorios,computers_accessories,1500.0,30.0,12.0,14.0
8f4e5f5e6323576768b835363a3fb0f1,fashion_roupa_masculina,fashion_male_clothing,300.0,30.0,40.0,11.0
8f73613d06e3a557da0249015cbae6b6,moveis_escritorio,office_furniture,30000.0,48.0,45.0,56.0
8f7a3322e1abfed89ac080b0f7364779,alimentos,food,1403.0,29.0,36.0,33.0
8f83335d6508c667813ff14dc437bc81,perfumaria,perfumery,563.0,20.0,12.0,14.0
8f8cb7e4a7f16d339f87f8aa2711a003,brinquedos,toys,650.0,28.0,13.0,15.0
8f90151658c1de0ef26b6d9c3d74ae3a,brinquedos,toys,5700.0,39.0,30.0,29.0
8f9371c0e8042d93813647b53c195ddb,alimentos,food,1068.0,26.0,16.0,27.0
8f983b383c2d3e409d71cfd12dbc7a42,bebes,baby,4300.0,21.0,41.0,57.0
8f9eb414b31a9433e8c89178813a2072,pet_shop,pet_shop,400.0,20.0,20.0,20.0
8fa5bb1e4de7a63ee554487c2f2ee076,brinquedos,toys,325.0,21.0,7.0,16.0
8fadf68a98d539874e3365004f8bb2e7,papelaria,stationery,6100.0,38.0,30.0,28.0
8fbcb15797c830eb81cb3368ffe4a851,utilidades_domesticas,housewares,750.0,34.0,8.0,30.0
8fbd36d3b045f5f38b252b1513478f38,informatica_acessorios,computers_accessories,500.0,35.0,5.0,15.0
8fd4a0aecf57598dcdc75d1520069acf,perfumaria,perfumery,500.0,23.0,8.0,15.0
8fe68d662b3eb9b22b8c6e1a3ef846ad,informatica_acessorios,computers_accessories,100.0,16.0,6.0,14.0
9007d9a8a0d332c61d9dd611fa341f4b,papelaria,stationery,200.0,51.0,15.0,15.0
900a1000340c354f62ee5f07f3a080ac,ferramentas_jardim,garden_tools,1300.0,30.0,30.0,30.0
901283b66481331ad99c4eb953c04c43,eletrodomesticos,home_appliances,21400.0,75.0,20.0,68.0
9020ce7adcc384b2899ae87ddc54767b,papelaria,stationery,300.0,23.0,7.0,15.0
9036be77e0a74cca6eeef0740649b97b,brinquedos,toys,405.0,21.0,7.0,15.0
90437ed781871f80d5560d654373a77d,fashion_bolsas_e_acessorios,fashion_bags_accessories,100.0,16.0,10.0,12.0
9048cbd294fe0c1a3ec8c8248bc2cadd,instrumentos_musicais,musical_instruments,7500.0,55.0,18.0,45.0
90509918fbc0f45016520d833ae25f78,market_place,market_place,5500.0,21.0,40.0,35.0
905a4d693124aa4be9299d68ee7ebd91,utilidades_domesticas,housewares,2550.0,58.0,43.0,25.0
905b384ac5667170689505bbf30f1d07,cama_mesa_banho,bed_bath_table,1600.0,45.0,15.0,30.0
9069c427ca36847bc3907c09712f6cf8,brinquedos,toys,6250.0,60.0,20.0,40.0
906b864d4d4058844e5187d9fb4109a3,utilidades_domesticas,housewares,1600.0,30.0,35.0,30.0
907539b8216ca1250e5e974b4047699d,relogios_presentes,watches_gifts,500.0,16.0,2.0,11.0
907c84d5b8961d53ba1b803638fffcad,pet_shop,pet_shop,620.0,14.0,8.0,12.0
908071e6f99433fe356fcfaa41fd1d1e,moveis_decoracao,furniture_decor,500.0,28.0,10.0,18.0
908c23dd2b637d8ff1a4e593a5b249ee,informatica_acessorios,computers_accessories,150.0,16.0,14.0,12.0
9091499533100191c6b89d09e43445e8,beleza_saude,health_beauty,50.0,19.0,11.0,23.0
90916a1ae9ea5e3c8c15c37b51834f37,moveis_decoracao,furniture_decor,300.0,18.0,9.0,14.0
90a889e1263345cdb507da0926d5e44f,brinquedos,toys,450.0,45.0,15.0,35.0
90b58782fdd04cb829667fcc41fb65f5,moveis_escritorio,office_furniture,7417.0,102.0,46.0,11.0
90b86c830114ddc888f6380a223ee285,cama_mesa_banho,bed_bath_table,300.0,40.0,4.0,30.0
90ba8b896e0237e45804c8da0f058dc9,fashion_bolsas_e_acessorios,fashion_bags_accessories,1800.0,45.0,11.0,35.0
90ca3c3f457540cc342f428c771c9828,eletrodomesticos,home_appliances,15600.0,35.0,46.0,35.0
90d0b33a310abf581b6eb73e4f40d0df,utilidades_domesticas,housewares,100.0,17.0,28.0,11.0
90d44d8f3025c0bcf8ef83de3fe8011e,ferramentas_jardim,garden_tools,700.0,22.0,28.0,24.0
90dda54c56237884d05cd6102eb0ab25,utilidades_domesticas,housewares,1900.0,36.0,35.0,29.0
90ebb732ad20456afe8516eb5fbf75f6,moveis_decoracao,furniture_decor,2750.0,35.0,35.0,11.0
90ed53d34bfcb4fa1e90656068dd04bc,moveis_decoracao,furniture_decor,300.0,30.0,30.0,30.0
90ef6790cfc145cf45f9c476d1f47af0,papelaria,stationery,6100.0,60.0,20.0,29.0
90f83991bae254d0fd02bdddaa20b340,moveis_decoracao,furniture_decor,1400.0,40.0,10.0,34.0
90f97298579cd20412fdcc9b7a2d4b6b,alimentos_bebidas,food_drink,475.0,20.0,16.0,13.0
9111d9c5a15a527389c6ba216623b7b4,informatica_acessorios,computers_accessories,100.0,37.0,6.0,12.0
911cfb37438b7fa9ad54535990178868,esporte_lazer,sports_leisure,500.0,16.0,15.0,15.0
9123002e53f822415107f07e5dcf199f,cool_stuff,cool_stuff,625.0,30.0,19.0,22.0
91237381e41ca4a1a25d28cc10e72204,papelaria,stationery,200.0,24.0,7.0,14.0
912ab68074130a81d1d94f48b67150a2,ferramentas_jardim,garden_tools,2900.0,58.0,26.0,28.0
913580fde3e72c3b3e4ce0b79963bee6,telefonia_fixa,fixed_telephony,100.0,16.0,5.0,13.0
913803e9e4b81c3fed4841cbbfdc59fd,esporte_lazer,sports_leisure,3650.0,14.0,16.0,12.0
913dfc85a7c4fd983be2290f7436bedc,telefonia,telephony,225.0,20.0,5.0,13.0
914323edd50192310dd03435b0e6ad65,sinalizacao_e_seguranca,signaling_and_security,200.0,18.0,15.0,15.0
91442659f31ec0f0fc73215e77854fac,relogios_presentes,watches_gifts,300.0,16.0,2.0,11.0
91497eff4735d835057824111f9532b7,casa_conforto,home_confort,700.0,45.0,15.0,35.0
914997fa7aef743334b7c0da8580fd5e,cama_mesa_banho,bed_bath_table,5000.0,42.0,16.0,37.0
914cb9a32dcc2be329cd84c5012edc5d,moveis_quarto,furniture_bedroom,1700.0,54.0,7.0,15.0
915c18c67d0b3cd469475eccc0d1a7bb,eletronicos,electronics,150.0,18.0,12.0,13.0
915ff35b0555b98fe64bc60674da4c43,construcao_ferramentas_construcao,construction_tools_construction,13350.0,30.0,29.0,34.0
9163c7e81fd68452472912c4cde810aa,instrumentos_musicais,musical_instruments,300.0,16.0,5.0,20.0
9165e7a5f9ef266f66ca19a816cdc657,cool_stuff,cool_stuff,2300.0,53.0,40.0,22.0
916bcfd7e756e0b65372da1378d1c125,livros_interesse_geral,books_general_interest,1600.0,25.0,7.0,18.0
917e3505d83fe52297f80ea916b42ed0,moveis_decoracao,furniture_decor,25200.0,58.0,40.0,52.0
9190ce23001d7618017faae67788ea09,cama_mesa_banho,bed_bath_table,4442.0,57.0,36.0,42.0
91a3881d2f8b6a993db6ba07284637f5,esporte_lazer,sports_leisure,600.0,16.0,16.0,16.0
91a5ae441d12befb1c62c19c4ffc940e,ferramentas_jardim,garden_tools,6950.0,56.0,14.0,56.0
91aafdd30514579d1568b6f5ae9f4d46,brinquedos,toys,300.0,16.0,17.0,11.0
91b07eeacd06edb343a31d2d9a5c2954,moveis_quarto,furniture_bedroom,12000.0,39.0,13.0,70.0
91b08d34d0ba4db44da2dc382867ba49,telefonia,telephony,100.0,16.0,4.0,11.0
91b3eea4ab6c21d2f61d53597e49bf3f,brinquedos,toys,200.0,16.0,17.0,11.0
91c1df7de7a609fea82ba617a6ec2d6e,brinquedos,toys,650.0,35.0,15.0,25.0
91d61438eb9c4168814ac58103174e40,telefonia,telephony,90.0,19.0,3.0,11.0
91dbbc0bb2edadd00ccfd122d2212760,brinquedos,toys,2200.0,30.0,20.0,22.0
91e6a181c1ebe734ab459822cee89763,relogios_presentes,watches_gifts,850.0,48.0,16.0,25.0
920840f7899b13c467d223950c89e9e9,bebes,baby,250.0,23.0,14.0,28.0
920efad5907c4034a1ef4c4c11b17fee,telefonia,telephony,150.0,19.0,4.0,11.0
9223a3da528213e384a176a70d92130a,esporte_lazer,sports_leisure,900.0,55.0,20.0,22.0
9223b2f02160aacde2903cf54f396658,moveis_decoracao,furniture_decor,1400.0,69.0,11.0,11.0
922ec0e0e2ca6416b4671198410cbf50,malas_acessorios,luggage_accessories,20900.0,50.0,50.0,50.0
922efd345b4d692aadf0e6b65f5d51e7,automotivo,auto,200.0,16.0,16.0,16.0
924260f2993f33c639e6226173f07e8f,alimentos_bebidas,food_drink,200.0,33.0,21.0,27.0
9246f7bd279121747dcb909a41f44df2,cama_mesa_banho,bed_bath_table,400.0,36.0,6.0,26.0
92503fc18ca14a8f32c182ce3f1b9f05,papelaria,stationery,3450.0,27.0,29.0,27.0
9256d5ffeddcdb1ee516de53414ff1a2,telefonia,telephony,300.0,17.0,4.0,12.0
9257d3f01cd400076c63470f92434c7e,cool_stuff,cool_stuff,500.0,16.0,11.0,11.0
926454d19f2417167bf0a9488af66a4a,esporte_lazer,sports_leisure,5000.0,100.0,9.0,23.0
926da363bc2ff4e30e0ee93403af0a44,papelaria,stationery,4700.0,30.0,30.0,20.0
9270f3b77242cf44ed272b9c1c0f8653,utilidades_domesticas,housewares,10900.0,40.0,43.0,40.0
9275e1f75faf1d3d1f54e4cb63d12a36,automotivo,auto,166.0,22.0,7.0,14.0
9276ddb0d445c1bfcac493452b6f0ba4,telefonia,telephony,250.0,17.0,4.0,12.0
92785d022b4e0e6b7cafc45f87a281fb,,,200.0,16.0,2.0,11.0
9281e35939ed4db9a1ff7001d673e510,eletrodomesticos,home_appliances,6200.0,50.0,22.0,45.0
928206689f0543a9844ec994c66400fd,brinquedos,toys,400.0,31.0,6.0,11.0
92857a2b590adeae8d5992511dc197e9,alimentos,food,1358.0,27.0,21.0,20.0
9290dcd745e8dcacde07c289f4af71c4,cama_mesa_banho,bed_bath_table,900.0,29.0,8.0,34.0
9298a9128d39e1ff0dc62e143e8bd328,cama_mesa_banho,bed_bath_table,1300.0,47.0,21.0,41.0
92c1eb75a887a500d9689fbad65e27e3,moveis_escritorio,office_furniture,17150.0,58.0,61.0,24.0
92d9e76c3678dc402b5d1a49f1ccc7f2,cama_mesa_banho,bed_bath_table,2550.0,45.0,13.0,35.0
92e16cf2fab490ab9ae87a305d5f8f7f,perfumaria,perfumery,425.0,18.0,11.0,12.0
92e22f96f92bc2dc5d6504f301010a34,automotivo,auto,1500.0,40.0,14.0,40.0
92f02eda1a2e9693260a62c8af2f73be,esporte_lazer,sports_leisure,667.0,27.0,8.0,20.0
9319e2f1f22df2c8e4a74f8b8f392e24,telefonia,telephony,100.0,19.0,3.0,11.0
931c60354b3929e5d44693757b11b5c0,beleza_saude,health_beauty,375.0,29.0,4.0,16.0
9328c3a5c42ae7b32d53e419f9b93d66,moveis_decoracao,furniture_decor,500.0,30.0,3.0,19.0
93342929379a306b944935867076da28,eletronicos,electronics,600.0,22.0,6.0,20.0
93399fcfc1e2c0a01ea544754fddeed0,telefonia,telephony,200.0,19.0,3.0,11.0
933c087730a6c93d94f4faa02ac3e37c,informatica_acessorios,computers_accessories,350.0,18.0,9.0,16.0
933f4f76eae38d2a97ecfb7c6355f0bc,beleza_saude,health_beauty,633.0,32.0,17.0,16.0
9348cf658c9f20576186a9f3b82c58c3,beleza_saude,health_beauty,1175.0,53.0,18.0,18.0
9348fe8a0886b99d1c5d33c28fb0aa48,utilidades_domesticas,housewares,1150.0,30.0,30.0,30.0
93496c0926637f2fe3bae9caf7058e6e,moveis_decoracao,furniture_decor,2000.0,36.0,11.0,26.0
9351b1e4334769dc0abe871ee3c7abc3,beleza_saude,health_beauty,350.0,19.0,17.0,15.0
935ecd8480175c412fd8847ccc4eff16,esporte_lazer,sports_leisure,2300.0,60.0,15.0,15.0
93709a210f8c878e1d9b12ff28580f2e,relogios_presentes,watches_gifts,400.0,16.0,13.0,13.0
937a43407f2cf75f612cef2795160860,utilidades_domesticas,housewares,16500.0,38.0,65.0,45.0
937ac3a2f4aec64b560e6423fb50aee9,eletroportateis,small_appliances,275.0,23.0,18.0,28.0
937c825572d26b9e5a723527c6d625c6,cama_mesa_banho,bed_bath_table,300.0,25.0,8.0,19.0
937d4dbe97dc4cda39683025976f91ae,moveis_decoracao,furniture_decor,400.0,35.0,7.0,27.0
938052cbcbf90d7db22c1ec6321b050d,automotivo,auto,3000.0,30.0,15.0,15.0
9384e66a84d6f8833eb4c69a3d537fef,beleza_saude,health_beauty,350.0,18.0,13.0,18.0
9388e84da6051e85eb86fc653c3aa64f,cama_mesa_banho,bed_bath_table,1100.0,50.0,12.0,12.0
9388fcd19f74f595e79b1a302b930bf7,consoles_games,consoles_games,600.0,20.0,15.0,20.0
938d2bbf637fa7e013e37477da0969c0,fashion_bolsas_e_acessorios,fashion_bags_accessories,300.0,33.0,8.0,11.0
938f95c14baec1a1fd57ce55ab5a8af5,moveis_decoracao,furniture_decor,1400.0,28.0,21.0,23.0
93914ef5901d870afb5c7c9ac77a50a9,moveis_decoracao,furniture_decor,3775.0,38.0,18.0,32.0
9394a725ee7e3f1da0d6b22b046cc8d4,brinquedos,toys,1860.0,45.0,20.0,43.0
9394f87dc3875b085ec46efca4822642,cama_mesa_banho,bed_bath_table,1050.0,21.0,29.0,29.0
93ad397044e27dfead96813e2f895acd,relogios_presentes,watches_gifts,400.0,16.0,10.0,17.0
93bfa65df8dfa699ddfb2693172f6f44,moveis_decoracao,furniture_decor,3000.0,69.0,11.0,11.0
93c480c7d11c68ba0a71e850da61b674,informatica_acessorios,computers_accessories,300.0,16.0,4.0,20.0
93c902b021a9e594f658ab1b0351602a,eletronicos,electronics,1250.0,26.0,10.0,18.0
93ca601fb17b9bc29a7fcaa4e40f015b,bebes,baby,9400.0,75.0,15.0,50.0
93d9ed4fb2b32cec509eae4f1860687d,artigos_de_natal,christmas_supplies,15400.0,70.0,15.0,50.0
93dc30627407d30e6917279857c8d9f1,papelaria,stationery,800.0,20.0,50.0,40.0
93f7388e80dcc16be349c47fc83f56d0,livros_tecnicos,books_technical,700.0,27.0,4.0,19.0
93f8951fb9bd7dc84f80350de6fadbd9,brinquedos,toys,1050.0,16.0,20.0,15.0
940bcece77e20a1f6a21c1b7d4be75c6,informatica_acessorios,computers_accessories,400.0,20.0,15.0,15.0
940d38f0ef286bd93612fcdc91dd38ed,utilidades_domesticas,housewares,4300.0,30.0,30.0,30.0
9414323ebb3ebedacbca284868df0eb5,cama_mesa_banho,bed_bath_table,5900.0,44.0,14.0,34.0
941fede5c398c3c84cac6e6c832c2b11,utilidades_domesticas,housewares,3000.0,25.0,16.0,25.0
942a3f93bb7ecf95f0b901bd89f4acdb,esporte_lazer,sports_leisure,1250.0,20.0,35.0,26.0
9434f2004187b3e71abdb691ce47e552,eletroportateis,small_appliances,1800.0,30.0,15.0,15.0
